YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W09,27636,0,0,0,67200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W09,1307,0,70,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W09,15618,0,1,0,67200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W09,3548,0,2768,0,91260,AT,8901064,AT,Age50_59,COM,1396889
2021-W09,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W09,4211,0,1302,0,91260,AT,8901064,AT,Age60_69,COM,1016016
2021-W09,4557,0,0,0,67200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W09,1171,0,33,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W09,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W09,776,0,1,0,67200,AT,8901064,AT,Age70_79,AZ,769199
2021-W09,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W09,7130,0,1364,0,91260,AT,8901064,AT,Age70_79,COM,769199
2021-W09,2381,0,33,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W09,149,0,0,0,67200,AT,8901064,AT,Age80+,AZ,474047
2021-W09,71735,0,2825,0,91260,AT,8901064,AT,Age80+,COM,474047
2021-W09,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W09,939,0,1150,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W10,0,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W10,17902,0,13,0,146400,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W10,5333,0,1647,0,49200,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W10,93009,0,21624,0,190710,AT,8901064,AT,1_Age60+,COM,2259262
2021-W10,58879,0,9,0,146400,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W10,42996,0,4854,0,190710,AT,8901064,AT,1_Age<60,COM,5099181
2021-W10,0,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W10,6208,0,2061,0,49200,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W10,11541,0,3708,0,49200,AT,8901064,AT,ALL,MOD,7358443
2021-W10,0,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W10,136005,0,26478,0,190710,AT,8901064,AT,ALL,COM,7358443
2021-W10,76781,0,22,0,146400,AT,8901064,AT,ALL,AZ,7358443
2021-W10,5240,0,0,0,146400,AT,8901064,AT,Age18_24,AZ,696064
2021-W10,4842,0,289,0,190710,AT,8901064,AT,Age18_24,COM,696064
2021-W10,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W10,591,0,81,0,49200,AT,8901064,AT,Age18_24,MOD,696064
2021-W10,3508,0,1154,0,49200,AT,8901064,AT,Age25_49,MOD,3006228
2021-W10,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W10,34694,0,6,0,146400,AT,8901064,AT,Age25_49,AZ,3006228
2021-W10,23068,0,2703,0,190710,AT,8901064,AT,Age25_49,COM,3006228
2021-W10,13871,0,1824,0,190710,AT,8901064,AT,Age50_59,COM,1396889
2021-W10,2079,0,826,0,49200,AT,8901064,AT,Age50_59,MOD,1396889
2021-W10,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W10,18829,0,3,0,146400,AT,8901064,AT,Age50_59,AZ,1396889
2021-W10,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W10,14670,0,1446,0,190710,AT,8901064,AT,Age60_69,COM,1016016
2021-W10,1915,0,284,0,49200,AT,8901064,AT,Age60_69,MOD,1016016
2021-W10,10378,0,5,0,146400,AT,8901064,AT,Age60_69,AZ,1016016
2021-W10,6796,0,4,0,146400,AT,8901064,AT,Age70_79,AZ,769199
2021-W10,23828,0,2642,0,190710,AT,8901064,AT,Age70_79,COM,769199
2021-W10,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W10,2949,0,398,0,49200,AT,8901064,AT,Age70_79,MOD,769199
2021-W10,469,0,965,0,49200,AT,8901064,AT,Age80+,MOD,474047
2021-W10,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W10,728,0,4,0,146400,AT,8901064,AT,Age80+,AZ,474047
2021-W10,54511,0,17536,0,190710,AT,8901064,AT,Age80+,COM,474047
2021-W11,1,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W11,15566,0,2359,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W11,23578,0,15,0,19200,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W11,73600,0,38622,0,93600,AT,8901064,AT,1_Age60+,COM,2259262
2021-W11,48627,0,28,0,19200,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W11,12022,0,1724,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W11,14983,0,4376,0,93600,AT,8901064,AT,1_Age<60,COM,5099181
2021-W11,9,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W11,72205,0,43,0,19200,AT,8901064,AT,ALL,AZ,7358443
2021-W11,88583,0,42998,0,93600,AT,8901064,AT,ALL,COM,7358443
2021-W11,10,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W11,27588,0,4083,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W11,1236,0,88,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W11,3354,0,2,0,19200,AT,8901064,AT,Age18_24,AZ,696064
2021-W11,1116,0,271,0,93600,AT,8901064,AT,Age18_24,COM,696064
2021-W11,1,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W11,5917,0,951,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W11,7,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W11,27965,0,17,0,19200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W11,7084,0,2305,0,93600,AT,8901064,AT,Age25_49,COM,3006228
2021-W11,4807,0,683,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W11,6508,0,1760,0,93600,AT,8901064,AT,Age50_59,COM,1396889
2021-W11,1,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W11,17255,0,9,0,19200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W11,1,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W11,4821,0,510,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W11,10998,0,7,0,19200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W11,12947,0,1895,0,93600,AT,8901064,AT,Age60_69,COM,1016016
2021-W11,7465,0,593,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W11,9586,0,4,0,19200,AT,8901064,AT,Age70_79,AZ,769199
2021-W11,30978,0,3598,0,93600,AT,8901064,AT,Age70_79,COM,769199
2021-W11,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W11,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W11,3280,0,1256,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W11,29675,0,33129,0,93600,AT,8901064,AT,Age80+,COM,474047
2021-W11,2994,0,4,0,19200,AT,8901064,AT,Age80+,AZ,474047
2021-W12,41313,0,80113,0,128700,AT,8901064,AT,1_Age60+,COM,2259262
2021-W12,31287,0,69,0,19200,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W12,3,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W12,11784,0,2477,0,74400,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W12,9388,0,1622,0,74400,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W12,42530,0,27,0,19200,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W12,3,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W12,15984,0,7148,0,128700,AT,8901064,AT,1_Age<60,COM,5099181
2021-W12,73817,0,96,0,19200,AT,8901064,AT,ALL,AZ,7358443
2021-W12,21172,0,4099,0,74400,AT,8901064,AT,ALL,MOD,7358443
2021-W12,6,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W12,57297,0,87261,0,128700,AT,8901064,AT,ALL,COM,7358443
2021-W12,3321,0,0,0,19200,AT,8901064,AT,Age18_24,AZ,696064
2021-W12,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W12,1045,0,415,0,128700,AT,8901064,AT,Age18_24,COM,696064
2021-W12,873,0,120,0,74400,AT,8901064,AT,Age18_24,MOD,696064
2021-W12,8190,0,3229,0,128700,AT,8901064,AT,Age25_49,COM,3006228
2021-W12,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W12,23292,0,12,0,19200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W12,5056,0,758,0,74400,AT,8901064,AT,Age25_49,MOD,3006228
2021-W12,3429,0,737,0,74400,AT,8901064,AT,Age50_59,MOD,1396889
2021-W12,15865,0,15,0,19200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W12,3,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W12,6569,0,3424,0,128700,AT,8901064,AT,Age50_59,COM,1396889
2021-W12,3001,0,873,0,74400,AT,8901064,AT,Age60_69,MOD,1016016
2021-W12,3,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W12,9134,0,4034,0,128700,AT,8901064,AT,Age60_69,COM,1016016
2021-W12,11546,0,18,0,19200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W12,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W12,6699,0,847,0,74400,AT,8901064,AT,Age70_79,MOD,769199
2021-W12,20385,0,6880,0,128700,AT,8901064,AT,Age70_79,COM,769199
2021-W12,15257,0,13,0,19200,AT,8901064,AT,Age70_79,AZ,769199
2021-W12,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W12,2084,0,757,0,74400,AT,8901064,AT,Age80+,MOD,474047
2021-W12,4484,0,38,0,19200,AT,8901064,AT,Age80+,AZ,474047
2021-W12,11794,0,69199,0,128700,AT,8901064,AT,Age80+,COM,474047
2021-W13,23864,0,3848,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W13,62562,0,65062,0,128700,AT,8901064,AT,1_Age60+,COM,2259262
2021-W13,19869,0,43,0,199200,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W13,1,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W13,18029,0,88,0,199200,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W13,5929,0,2299,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W13,9,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W13,11050,0,8076,0,128700,AT,8901064,AT,1_Age<60,COM,5099181
2021-W13,73612,0,73138,0,128700,AT,8901064,AT,ALL,COM,7358443
2021-W13,37898,0,131,0,199200,AT,8901064,AT,ALL,AZ,7358443
2021-W13,10,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W13,29793,0,6147,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W13,1534,0,17,0,199200,AT,8901064,AT,Age18_24,AZ,696064
2021-W13,550,0,222,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W13,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W13,737,0,681,0,128700,AT,8901064,AT,Age18_24,COM,696064
2021-W13,2820,0,1181,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W13,9305,0,40,0,199200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W13,5304,0,3899,0,128700,AT,8901064,AT,Age25_49,COM,3006228
2021-W13,8,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W13,7154,0,28,0,199200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W13,2539,0,887,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W13,4867,0,3385,0,128700,AT,8901064,AT,Age50_59,COM,1396889
2021-W13,1,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W13,3063,0,829,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W13,1,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W13,7526,0,5581,0,128700,AT,8901064,AT,Age60_69,COM,1016016
2021-W13,6636,0,12,0,199200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W13,19318,0,2142,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W13,35825,0,14524,0,128700,AT,8901064,AT,Age70_79,COM,769199
2021-W13,9460,0,11,0,199200,AT,8901064,AT,Age70_79,AZ,769199
2021-W13,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W13,19211,0,44957,0,128700,AT,8901064,AT,Age80+,COM,474047
2021-W13,3773,0,20,0,199200,AT,8901064,AT,Age80+,AZ,474047
2021-W13,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W13,1483,0,877,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W14,23201,0,5496,0,62400,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W14,68321,0,86,0,0,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W14,84085,0,81205,0,196560,AT,8901064,AT,1_Age60+,COM,2259262
2021-W14,2,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W14,11860,0,42742,0,196560,AT,8901064,AT,1_Age<60,COM,5099181
2021-W14,13,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W14,20763,0,156,0,0,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W14,4099,0,6461,0,62400,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W14,89084,0,242,0,0,AT,8901064,AT,ALL,AZ,7358443
2021-W14,15,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W14,95945,0,123947,0,196560,AT,8901064,AT,ALL,COM,7358443
2021-W14,27300,0,11957,0,62400,AT,8901064,AT,ALL,MOD,7358443
2021-W14,313,0,605,0,62400,AT,8901064,AT,Age18_24,MOD,696064
2021-W14,1517,0,11,0,0,AT,8901064,AT,Age18_24,AZ,696064
2021-W14,1,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W14,705,0,4572,0,196560,AT,8901064,AT,Age18_24,COM,696064
2021-W14,5247,0,22713,0,196560,AT,8901064,AT,Age25_49,COM,3006228
2021-W14,2085,0,3587,0,62400,AT,8901064,AT,Age25_49,MOD,3006228
2021-W14,8,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W14,10056,0,95,0,0,AT,8901064,AT,Age25_49,AZ,3006228
2021-W14,5732,0,14299,0,196560,AT,8901064,AT,Age50_59,COM,1396889
2021-W14,1679,0,2241,0,62400,AT,8901064,AT,Age50_59,MOD,1396889
2021-W14,9136,0,50,0,0,AT,8901064,AT,Age50_59,AZ,1396889
2021-W14,4,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W14,25508,0,17,0,0,AT,8901064,AT,Age60_69,AZ,1016016
2021-W14,22969,0,16044,0,196560,AT,8901064,AT,Age60_69,COM,1016016
2021-W14,6417,0,2093,0,62400,AT,8901064,AT,Age60_69,MOD,1016016
2021-W14,2,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W14,39275,0,28,0,0,AT,8901064,AT,Age70_79,AZ,769199
2021-W14,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W14,46305,0,29187,0,196560,AT,8901064,AT,Age70_79,COM,769199
2021-W14,15528,0,2924,0,62400,AT,8901064,AT,Age70_79,MOD,769199
2021-W14,1256,0,479,0,62400,AT,8901064,AT,Age80+,MOD,474047
2021-W14,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W14,14811,0,35974,0,196560,AT,8901064,AT,Age80+,COM,474047
2021-W14,3538,0,41,0,0,AT,8901064,AT,Age80+,AZ,474047
2021-W15,1,0,0,0,16800,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W15,10939,0,15007,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W15,125038,0,49684,0,197730,AT,8901064,AT,1_Age60+,COM,2259262
2021-W15,66610,0,76,0,26400,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W15,0,0,0,0,16800,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W15,4962,0,11182,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W15,37720,0,18793,0,197730,AT,8901064,AT,1_Age<60,COM,5099181
2021-W15,27464,0,305,0,26400,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W15,15901,0,26189,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W15,162758,0,68477,0,197730,AT,8901064,AT,ALL,COM,7358443
2021-W15,1,0,0,0,16800,AT,8901064,AT,ALL,JANSS,7358443
2021-W15,94074,0,381,0,26400,AT,8901064,AT,ALL,AZ,7358443
2021-W15,1512,0,74,0,26400,AT,8901064,AT,Age18_24,AZ,696064
2021-W15,346,0,1161,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W15,1970,0,1362,0,197730,AT,8901064,AT,Age18_24,COM,696064
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age18_24,JANSS,696064
2021-W15,17406,0,9454,0,197730,AT,8901064,AT,Age25_49,COM,3006228
2021-W15,2510,0,5496,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W15,14102,0,126,0,26400,AT,8901064,AT,Age25_49,AZ,3006228
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W15,11786,0,102,0,26400,AT,8901064,AT,Age50_59,AZ,1396889
2021-W15,17996,0,7658,0,197730,AT,8901064,AT,Age50_59,COM,1396889
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W15,2078,0,4466,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W15,52927,0,12041,0,197730,AT,8901064,AT,Age60_69,COM,1016016
2021-W15,5624,0,4637,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W15,27555,0,41,0,26400,AT,8901064,AT,Age60_69,AZ,1016016
2021-W15,36501,0,23,0,26400,AT,8901064,AT,Age70_79,AZ,769199
2021-W15,1,0,0,0,16800,AT,8901064,AT,Age70_79,JANSS,769199
2021-W15,64573,0,25540,0,197730,AT,8901064,AT,Age70_79,COM,769199
2021-W15,5074,0,7204,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age80+,JANSS,474047
2021-W15,241,0,3166,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W15,2554,0,12,0,26400,AT,8901064,AT,Age80+,AZ,474047
2021-W15,7538,0,12103,0,197730,AT,8901064,AT,Age80+,COM,474047
2021-W16,8847,0,10550,0,34800,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W16,2,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W16,136995,0,33314,0,197730,AT,8901064,AT,1_Age60+,COM,2259262
2021-W16,24179,0,67,0,64800,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W16,84256,0,6110,0,197730,AT,8901064,AT,1_Age<60,COM,5099181
2021-W16,23722,0,401,0,64800,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W16,9503,0,8058,0,34800,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W16,2,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W16,4,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W16,221251,0,39424,0,197730,AT,8901064,AT,ALL,COM,7358443
2021-W16,18350,0,18608,0,34800,AT,8901064,AT,ALL,MOD,7358443
2021-W16,47901,0,468,0,64800,AT,8901064,AT,ALL,AZ,7358443
2021-W16,538,0,731,0,34800,AT,8901064,AT,Age18_24,MOD,696064
2021-W16,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W16,4092,0,404,0,197730,AT,8901064,AT,Age18_24,COM,696064
2021-W16,2122,0,44,0,64800,AT,8901064,AT,Age18_24,AZ,696064
2021-W16,4476,0,4320,0,34800,AT,8901064,AT,Age25_49,MOD,3006228
2021-W16,11198,0,228,0,64800,AT,8901064,AT,Age25_49,AZ,3006228
2021-W16,37787,0,3198,0,197730,AT,8901064,AT,Age25_49,COM,3006228
2021-W16,1,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W16,10297,0,127,0,64800,AT,8901064,AT,Age50_59,AZ,1396889
2021-W16,41549,0,2433,0,197730,AT,8901064,AT,Age50_59,COM,1396889
2021-W16,1,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W16,4473,0,2980,0,34800,AT,8901064,AT,Age50_59,MOD,1396889
2021-W16,16270,0,43,0,64800,AT,8901064,AT,Age60_69,AZ,1016016
2021-W16,82259,0,4189,0,197730,AT,8901064,AT,Age60_69,COM,1016016
2021-W16,1,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W16,5399,0,2577,0,34800,AT,8901064,AT,Age60_69,MOD,1016016
2021-W16,6935,0,24,0,64800,AT,8901064,AT,Age70_79,AZ,769199
2021-W16,49401,0,13586,0,197730,AT,8901064,AT,Age70_79,COM,769199
2021-W16,1,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W16,3173,0,6092,0,34800,AT,8901064,AT,Age70_79,MOD,769199
2021-W16,974,0,0,0,64800,AT,8901064,AT,Age80+,AZ,474047
2021-W16,5335,0,15539,0,197730,AT,8901064,AT,Age80+,COM,474047
2021-W16,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W16,275,0,1881,0,34800,AT,8901064,AT,Age80+,MOD,474047
2021-W17,78,0,0,0,12000,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W17,113271,0,35749,0,296010,AT,8901064,AT,1_Age60+,COM,2259262
2021-W17,12886,0,12760,0,40800,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W17,16127,0,606,0,319200,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W17,7758,0,5118,0,40800,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W17,114937,0,6184,0,296010,AT,8901064,AT,1_Age<60,COM,5099181
2021-W17,133,0,0,0,12000,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W17,18465,0,6550,0,319200,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W17,228208,0,41933,0,296010,AT,8901064,AT,ALL,COM,7358443
2021-W17,20644,0,17878,0,40800,AT,8901064,AT,ALL,MOD,7358443
2021-W17,211,0,0,0,12000,AT,8901064,AT,ALL,JANSS,7358443
2021-W17,34592,0,7156,0,319200,AT,8901064,AT,ALL,AZ,7358443
2021-W17,510,0,403,0,40800,AT,8901064,AT,Age18_24,MOD,696064
2021-W17,7285,0,403,0,296010,AT,8901064,AT,Age18_24,COM,696064
2021-W17,1460,0,1208,0,319200,AT,8901064,AT,Age18_24,AZ,696064
2021-W17,10,0,0,0,12000,AT,8901064,AT,Age18_24,JANSS,696064
2021-W17,9570,0,3577,0,319200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W17,45098,0,3059,0,296010,AT,8901064,AT,Age25_49,COM,3006228
2021-W17,3026,0,2574,0,40800,AT,8901064,AT,Age25_49,MOD,3006228
2021-W17,81,0,0,0,12000,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W17,61629,0,2622,0,296010,AT,8901064,AT,Age50_59,COM,1396889
2021-W17,4193,0,2127,0,40800,AT,8901064,AT,Age50_59,MOD,1396889
2021-W17,41,0,0,0,12000,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W17,7374,0,1751,0,319200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W17,20,0,0,0,12000,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W17,87580,0,8081,0,296010,AT,8901064,AT,Age60_69,COM,1016016
2021-W17,12544,0,525,0,319200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W17,9624,0,2430,0,40800,AT,8901064,AT,Age60_69,MOD,1016016
2021-W17,22468,0,25481,0,296010,AT,8901064,AT,Age70_79,COM,769199
2021-W17,2671,0,73,0,319200,AT,8901064,AT,Age70_79,AZ,769199
2021-W17,25,0,0,0,12000,AT,8901064,AT,Age70_79,JANSS,769199
2021-W17,2955,0,9306,0,40800,AT,8901064,AT,Age70_79,MOD,769199
2021-W17,3223,0,2187,0,296010,AT,8901064,AT,Age80+,COM,474047
2021-W17,912,0,8,0,319200,AT,8901064,AT,Age80+,AZ,474047
2021-W17,33,0,0,0,12000,AT,8901064,AT,Age80+,JANSS,474047
2021-W17,307,0,1024,0,40800,AT,8901064,AT,Age80+,MOD,474047
2021-W18,91256,0,60093,0,308880,AT,8901064,AT,1_Age60+,COM,2259262
2021-W18,6877,0,15871,0,58800,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W18,1671,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W18,10186,0,2306,0,0,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W18,165840,0,8782,0,308880,AT,8901064,AT,1_Age<60,COM,5099181
2021-W18,4358,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W18,25186,0,24355,0,0,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W18,22450,0,3433,0,58800,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W18,35372,0,26661,0,0,AT,8901064,AT,ALL,AZ,7358443
2021-W18,6029,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W18,29327,0,19304,0,58800,AT,8901064,AT,ALL,MOD,7358443
2021-W18,257096,0,68875,0,308880,AT,8901064,AT,ALL,COM,7358443
2021-W18,1282,0,201,0,58800,AT,8901064,AT,Age18_24,MOD,696064
2021-W18,10493,0,563,0,308880,AT,8901064,AT,Age18_24,COM,696064
2021-W18,439,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W18,2527,0,3365,0,0,AT,8901064,AT,Age18_24,AZ,696064
2021-W18,74930,0,4340,0,308880,AT,8901064,AT,Age25_49,COM,3006228
2021-W18,9439,0,1712,0,58800,AT,8901064,AT,Age25_49,MOD,3006228
2021-W18,11656,0,13430,0,0,AT,8901064,AT,Age25_49,AZ,3006228
2021-W18,2653,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W18,1245,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W18,11662,0,1502,0,58800,AT,8901064,AT,Age50_59,MOD,1396889
2021-W18,78844,0,3772,0,308880,AT,8901064,AT,Age50_59,COM,1396889
2021-W18,10879,0,7505,0,0,AT,8901064,AT,Age50_59,AZ,1396889
2021-W18,66865,0,17508,0,308880,AT,8901064,AT,Age60_69,COM,1016016
2021-W18,964,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W18,7735,0,2114,0,0,AT,8901064,AT,Age60_69,AZ,1016016
2021-W18,4779,0,2407,0,58800,AT,8901064,AT,Age60_69,MOD,1016016
2021-W18,1653,0,184,0,0,AT,8901064,AT,Age70_79,AZ,769199
2021-W18,516,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W18,1791,0,12258,0,58800,AT,8901064,AT,Age70_79,MOD,769199
